Experiments,Time,PC_OD,PJ_OD,BV_OD,BF_OD,BO_OD,BT_OD,BC_OD,BY_OD,BU_OD,DP_OD,BL_OD,BA_OD,BP_OD,CA_OD,EL_OD,FP_OD,CH_OD,AC_OD,BH_OD,CG_OD,ER_OD,RI_OD,CC_OD,DL_OD,DF_OD,Butyrate,Acetate,Lactate,Succinate
PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,48,0.034804144,0,0,0.4375,0.340763007,0,0,0,0.054786751,0,0,0.026599365,0.097531004,0.003308379,0,0.000926346,0,0,0,0.062329855,0,0,0.00926346,0.157346491,0.229336812,1.41900256,62.52077468,59.88472601,16.39035763
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,0,0,0,0,0,0,0,0.0006,0,0.0006,0,0.0006,0,0,0.0006,0.0006,0.0006,0,0.0006,0,0,0.0006,0.0006,0.0006,0.0006,0,0,0,28,0
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,16,0,0,0,0,0,0,0.341841121,0,0.072999529,0,0.008330701,0,0,0.032475612,0.002117975,0.000423595,0,0.120865758,0,0,0.497159267,0.00084719,0.016379005,0.603763995,0,37.06220448,31.8131948,14.47690446,6.76492558
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,32,0,0,0,0,0,0,0.223361386,0,0.067694509,0,0.009300372,0,0,0.088277299,0.011129953,0.001372186,0,0.580129743,0,0,0.246841013,0.001372186,0.012197209,0.207047619,0,44.18220984,29.59939548,6.48711895,8.74292394
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,48,0,0,0,0,0,0,0.184252297,0,0.026445624,0,0.008020394,0,0,0.082154848,0.021459973,0.001083837,0,0.552865276,0,0,0.278654504,0.000433535,0.01755816,0.297079734,0,49.125764,25.67435172,3.18149782,7.94510523
PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,0,0.000347368,0.000347368,0.000347368,0.000347368,0,0,0.000347368,0.000347368,0.000347368,0.000347368,0.000347368,0.000347368,0.000347368,0.000347368,0,0.000347368,0,0,0.000347368,0,0.000347368,0.000347368,0.000347368,0.000347368,0.000347368,0,0,28,0
PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,16,0.017562728,0.012169449,0.038997554,0.213241944,0,0,0.322905278,0.117822397,0.060985537,0.00525499,0.009818533,0.150735226,0.073293275,0.01382892,0,0.000691446,0,0,0.000829735,0,0.061676983,0.002074338,0.008159063,0.099706512,0.089887979,0.92889808,50.68101952,46.16085354,12.37388257
PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,32,0.015809461,0.017734091,0.042204388,0.241541074,0,0,0.331173846,0.120151906,0.048390699,0.004399154,0.012235148,0.05265238,0.092519717,0.0072861,0,0.000687368,0,0,0.001512209,0,0.066949632,0.000549894,0.007423573,0.074510679,0.117402435,2.07398192,59.4970138,51.12721907,13.67614613
PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,48,0.016844742,0.011879976,0.013121168,0.206481076,0,0,0.348686162,0.1193317,0.031295758,0.002127757,0.005585362,0.016756086,0.030409192,0.00257104,0,0.000177313,0,0,0.000886565,0,0.076953875,0.000886565,0.005319392,0.049381691,0.146637913,2.2748896,57.86552284,50.62089682,15.90120013
PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,0,0.000471429,0.000471429,0.000471429,0,0.000471429,0,0.000471429,0.000471429,0.000471429,0,0,0,0.000471429,0,0.000471429,0.000471429,0,0.000471429,0.000471429,0.000471429,0.000471429,0,0,0,0,0,0,28,0
PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,16,0.325571939,0.023452216,0.096765025,0,0.15884442,0,0.543342515,0.130465268,0.051240136,0,0,0,0.163574279,0,0.001379542,0.00078831,0,0.199836529,0,0.032714856,0.460964143,0,0,0,0,27.34492336,39.02568,19.65877647,24.68229167
PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,32,0.081640618,0.019221213,0.049935523,0,0.120677515,0,0.42623536,0.14227661,0.046963171,0,0,0,0.092539244,0,0.002576039,0.000396314,0,0.67888533,0.000396314,0.025958546,0.254037067,0,0,0,0,28.9304308,29.442812,16.89358733,26.87886709
PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,48,0.13226124,0.014436453,0.048704801,0,0.077723529,0,0.364556891,0.137948327,0.02960202,0,0,0,0.072036442,0,0.004083037,0.000291646,0,0.614059627,0.000583291,0.043455181,0.183445027,0,0,0,0,32.80726808,25.28251872,14.04004825,28.29793656
PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,0,0.0006,0,0.0006,0.0006,0,0,0,0.0006,0.0006,0,0,0,0,0,0.0006,0.0006,0.0006,0.0006,0,0,0.0006,0,0,0,0.0006,0,0,28,0
PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,16,0.787667417,0,0.041749156,0.399293213,0,0,0,0.166568429,0.095701912,0,0,0,0,0,0.000642295,0.000642295,0.091848144,0.231440195,0,0,0.223090364,0,0,0,0.434833521,28.76135112,35.59840008,12.28203507,30.72382223
PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,32,0.304693046,0,0.011196695,0.237751102,0,0,0,0.146748175,0.0838561,0,0,0,0,0,0.000238228,0.000714683,0.160327146,0.578416509,0,0,0.157706643,0,0,0,0.461446779,27.62634128,32.68439184,11.42920624,32.95573009
PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,48,0.344178566,0,0.011241413,0.287493145,0,0,0,0.160249923,0.072710413,0,0,0,0,0,0.004066043,0.000956716,0.17053462,0.3881875,0,0,0.14446411,0,0,0,0.486011707,28.42469848,30.0191946,10.64239686,35.99038782
PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,0,0.000366667,0,0,0.000366667,0.000366667,0.000366667,0.000366667,0.000366667,0,0.000366667,0.000366667,0,0.000366667,0.000366667,0,0.000366667,0.000366667,0.000366667,0.000366667,0,0.000366667,0.000366667,0,0.000366667,0.000366667,0,0,28,0
PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,16,0.13153105,0,0,0.148796148,0.138779756,0.134298738,0.26530261,0.077890632,0,0.006062553,0.006721527,0,0.078022427,0.031367124,0,0.001054357,0.029390205,0.015947151,0.000395384,0,0.223391914,0.002108714,0,0.339107608,0.116638256,19.5605888,45.50596348,32.41479527,15.30427718
PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,32,0.106934773,0,0,0.142202502,0.129000678,0.155404326,0.210474791,0.074873201,0,0.00452634,0.006035119,0,0.101088251,0.011315849,0,0.001320182,0.041868641,0.195009797,0.00075439,0,0.174075477,0.000565792,0,0.209343206,0.102974226,19.28122656,48.95213964,35.92655884,17.25907119
PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,48,0.071568831,0,0,0.13967719,0.152260721,0.169877664,0.231065082,0.081792949,0,0.002359412,0.003460471,0,0.01903259,0.012426237,0,0.000157294,0.072984478,0.268029203,0.000471882,0,0.129924954,0.001101059,0,0.124734248,0.11340907,19.09550288,45.82366144,36.55860186,19.60339291
BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,0,0,0,0,0.000471429,0,0,0.000471429,0.000471429,0,0,0,0.000471429,0,0.000471429,0.000471429,0.000471429,0.000471429,0.000471429,0.000471429,0,0.000471429,0,0.000471429,0.000471429,0.000471429,0,0,28,0
BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,16,0,0,0,0.158661918,0,0,0.338587804,0.118791977,0,0,0,0.091598633,0,0.017174744,0.000408922,0.000204461,0.035576255,0.12431243,0.000613384,0,0.346152869,0,0.006951682,0.551023026,0.103048462,25.63802568,59.685464,22.14417596,13.5931722
BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,32,0,0,0,0.126627674,0,0,0.277241401,0.07491748,0,0,0,0.037848124,0,0.035667573,0.000934522,0.000623014,0.055604034,0.456981051,0.000311507,0,0.197651313,0,0.005139869,0.235499437,0.155130582,27.37300208,41.15194828,21.36678998,14.47412695
BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,48,0,0,0,0.153531549,0,0,0.219147244,0.083327344,0,0,0,0.023401402,0,0.049372369,0.001376553,0.000642391,0.056255134,0.406633769,0.00018354,0,0.114712754,0,0.005414442,0.145822852,0.180420219,28.44683208,36.78762604,23.73217468,20.582903
BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,0,0,0,0.000507692,0,0.000507692,0.000507692,0,0.000507692,0,0,0.000507692,0.000507692,0.000507692,0,0.000507692,0.000507692,0,0.000507692,0.000507692,0,0,0,0,0.000507692,0.000507692,0,0,28,0
BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,16,0,0,0.032489812,0,0.135712654,0.261949113,0,0.118452441,0,0,0.019460044,0.158387836,0.093238993,0,0.002707484,0.000338436,0,0.08359358,0,0,0,0,0,0.441150735,0.319652374,21.38343968,48.45826064,31.17420095,14.57282178
BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,32,0,0,0.090431499,0,0.118181938,0.27672815,0,0.119540351,0,0,0.004851475,0.063263238,0.081310726,0,0.003104944,0.000388118,0,0.335916148,0.000970295,0,0,0,0,0.286237041,0.241215351,21.2879148,43.13432776,29.60274512,14.07976233
BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,48,0,0,0.024860418,0,0.078544509,0.234312441,0,0.096559304,0,0,0.002522071,0.02822318,0.026661897,0,0.002882367,0,0,0.441722787,0.000240197,0,0,0,0,0.217138336,0.323185432,20.67110568,31.98301668,22.82764329,14.12608055
PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,0,0.000507692,0.000507692,0.000507692,0.000507692,0,0,0,0.000507692,0.000507692,0,0,0.000507692,0,0,0.000507692,0.000507692,0.000507692,0.000507692,0,0.000507692,0,0.000507692,0,0,0,0,0,28,0
PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,16,0.988882362,0.016380789,0.066816376,0.455644576,0,0,0,0.161868059,0.088585582,0,0,0.21726099,0,0,0.000215537,0.001724294,0.12264038,0.096129367,0,0.039874289,0,0.002801977,0,0,0,27.724354,34.51369444,13.83075231,28.11259582
PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,32,0.701723021,0.02038525,0.031623272,0.338970115,0,0,0,0.200977655,0.095131166,0,0,0.068734881,0,0,0,0.002874843,0.128583883,0.585422557,0,0.0407705,0,0.002352144,0,0,0,27.77576936,39.0649618,13.0004877,33.202224
PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,48,0.398038767,0.014821303,0.014287202,0.355043637,0,0,0,0.188537651,0.065160321,0,0,0.054878877,0,0,0.000534101,0.001602303,0.121107401,0.583104762,0,0.055412978,0,0.002403454,0,0,0,30.66306536,30.7933652,11.23758845,38.09345216
PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,0,0.000507692,0.000507692,0.000507692,0,0.000507692,0.000507692,0,0.000507692,0,0,0,0.000507692,0.000507692,0,0.000507692,0.000507692,0.000507692,0,0,0.000507692,0,0,0,0.000507692,0,0,0,28,0
PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,16,0.095575214,0.008626416,0.038476555,0,0.1925197,0.262078739,0,0.118442063,0,0,0,0.098587613,0.094753651,0,0.001095418,0.000410782,0.111869556,0,0,0.03573801,0,0,0,0.389968781,0,0.2882968,55.20046744,45.46739889,18.52065268
PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,32,0.094249692,0.01599016,0.032902829,0,0.274600246,0.346248462,0,0.153444034,0,0,0,0.062423124,0.125,0,0.00199877,0.000461255,0.063653137,0,0,0.037054121,0,0,0,0.375,0,0.67634144,62.31156856,54.89961756,19.87302708
PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,48,0.07797902,0.01435366,0.016837948,0,0.382304223,0.448137838,0,0.178730675,0,0,0,0.020840411,0.072872429,0,0.005106591,0.000552064,0.050927891,0,0,0.059208849,0,0,0,0.221929672,0,0.85651128,57.06243264,51.04263107,22.54862624
PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,0,0.00055,0.00055,0,0,0,0,0,0,0,0,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0,0,0.00055,0.00055,0,0,0,0,0,28,0
PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,16,1.538223251,0.030307879,0,0,0,0,0,0,0,0,0.007675372,0.193458733,0.098008595,0.021254876,0.003739284,0.000196804,0.085413113,0.18263449,0,0,0.217075262,0.001574435,0,0,0,36.7648784,52.49782444,15.84337908,12.87809368
PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,32,0.576387893,0.02246188,0,0,0,0,0,0,0,0,0.00641768,0.187316038,0.087240339,0.065781221,0.042316578,0.00080221,0.426575173,0.632743146,0,0,0.17708786,0,0,0,0,52.3777972,32.01914648,1.6869169,15.7903282
PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,48,0.512467289,0.019078515,0,0,0,0,0,0,0,0,0.010100391,0.185173826,0.074579651,0.043258238,0.031321413,0.000204048,0.093760191,0.259243357,0,0,0.099677591,0.000612145,0,0,0,57.23525808,21.92447248,1.41084838,15.84177739
PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL,0,0.0006,0.0006,0,0.0006,0,0,0,0.0006,0,0.0006,0,0.0006,0,0.0006,0,0,0,0,0,0.0006,0,0.0006,0.0006,0.0006,0,0,0,28,0
PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL,16,0.029557371,0.016063788,0,0.316456632,0,0,0,0.195871127,0,0.006211332,0,0.305961623,0,0.014243226,0,0,0,0,0,0.03287722,0,0.00224893,0.011565928,0.150678335,0,1.16103224,49.845905,47.32895446,9.30105359
PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL,32,0.039399797,0.023416861,0,0.316963934,0,0,0,0.157134568,0,0.008641937,0,0.186498568,0,0.01170843,0,0,0,0,0,0.037262544,0,0.002323101,0.011150886,0.242438846,0,0.65336104,50.2016476,45.12414227,10.88909069
PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL,48,0.054669562,0.023296688,0,0.426898872,0,0,0,0.234002292,0,0.006108909,0,0.144128845,0,0.010043461,0,0,0,0,0,0.070925474,0,0.002381439,0.021847117,0.148995265,0,0.81886664,48.73164936,46.20070636,13.84501951
PC-BO-BC-BU-DP-BL-CA-AC-BH-CG-RI-CC-DF,0,0.000507692,0,0,0,0.000507692,0,0.000507692,0,0.000507692,0.000507692,0.000507692,0,0,0.000507692,0,0,0,0.000507692,0.000507692,0.000507692,0,0.000507692,0.000507692,0,0.000507692,0,0,28,0
PC-BO-BC-BU-DP-BL-CA-AC-BH-CG-RI-CC-DF,16,0.353223313,0,0,0,0.115742413,0,0.480049379,0,0.077222175,0.014717638,0.012718946,0,0,0.063049634,0,0,0,0.123010382,0.001271895,0.080129363,0,0.00236209,0.107747646,0,0.693727679,23.90332376,32.30355932,28.1723843,10.42670019
PC-BO-BC-BU-DP-BL-CA-AC-BH-CG-RI-CC-DF,32,0.445349039,0,0,0,0.061581757,0,0.204775324,0,0.041551705,0.005966399,0.007031827,0,0,0.040060105,0,0,0,0.534418847,0.001065428,0.04474799,0,0.000426171,0.047518103,0,0.445135953,25.5111984,31.69792616,25.77871085,14.61425785
PC-BO-BC-BU-DP-BL-CA-AC-BH-CG-RI-CC-DF,48,0.211284126,0,0,0,0.031025569,0,0.154662462,0,0.029939674,0.00217179,0.004653835,0,0,0.049330655,0,0,0,0.610428073,0.000465384,0.052278084,0,0.001241023,0.034438382,0,0.47670787,26.92785392,31.49835728,25.4783307,15.0392688
PC-PJ-BF-BO-BY-BU-AC-BH-RI-DL-DF,0,0.0006,0.0006,0,0.0006,0.0006,0,0,0.0006,0.0006,0,0,0,0,0,0,0,0,0.0006,0.0006,0,0,0.0006,0,0.0006,0.0006,0,0,28,0
PC-PJ-BF-BO-BY-BU-AC-BH-RI-DL-DF,16,0.211014983,0.020814916,0,0.348876094,0.12066618,0,0,0.124286166,0.054601447,0,0,0,0,0,0,0,0,0.152491885,0.001206662,0,0,0.002262491,0,0.359585218,0.256113968,29.75742152,37.50445388,17.41829634,11.86131714
PC-PJ-BF-BO-BY-BU-AC-BH-RI-DL-DF,32,0.254934197,0.013342683,0,0.24852971,0.05906361,0,0,0.094644098,0.02988761,0,0,0,0,0,0,0,0,0.468950833,0.001245317,0,0,0.001245317,0,0.492611858,0.172565367,32.05792016,39.26244248,17.93265074,15.13697212
PC-PJ-BF-BO-BY-BU-AC-BH-RI-DL-DF,48,0.125911914,0.010638207,0,0.232611543,0.070815528,0,0,0.079389605,0.026516128,0,0,0,0,0,0,0,0,0.426004621,0.000158779,0,0,0.001746571,0,0.436960386,0.38583348,33.77785856,35.83016664,13.94135483,15.68195955
PJ-BV-BF-BO-BT-BC-BU-BA-CA-BH-ER-CC-DF,0,0,0.000507692,0.000507692,0.000507692,0.000507692,0.000507692,0.000507692,0,0.000507692,0,0,0.000507692,0,0.000507692,0,0,0,0,0.000507692,0,0.000507692,0,0.000507692,0,0.000507692,0,0,28,0
PJ-BV-BF-BO-BT-BC-BU-BA-CA-BH-ER-CC-DF,16,0,0.010562173,0.039901541,0.173521407,0.160444432,0.221135011,0.289369999,0,0.04744595,0,0,0.127584339,0,0.009388598,0,0,0,0,0.001173575,0,0.290040613,0,0.00570022,0,0.094388939,5.05911544,46.6192814,42.27323729,21.10740802
PJ-BV-BF-BO-BT-BC-BU-BA-CA-BH-ER-CC-DF,32,0,0.010813004,0.041666107,0.125286668,0.105679088,0.194489891,0.230533236,0,0.033159878,0,0,0.063147941,0,0.007352842,0,0,0,0,0.000720867,0,0.309828596,0,0.014417338,0,0.151237877,6.53377384,39.69249348,36.8475515,20.60186987
PJ-BV-BF-BO-BT-BC-BU-BA-CA-BH-ER-CC-DF,48,0,0.010549104,0.013803614,0.156665411,0.099318688,0.270236611,0.287743634,0,0.021210432,0,0,0.036921863,0,0.003030062,0,0,0,0,0.001683368,0,0.264064263,0,0.006957919,0,0.137699469,6.32236,38.66541428,40.59716317,27.24842511
PC-PJ-BV-BO-BC-BU-BL-BA-CA-FP-CH-BH-CG-CC,0,0.000471429,0.000471429,0.000471429,0,0.000471429,0,0.000471429,0,0.000471429,0,0.000471429,0.000471429,0,0.000471429,0,0.000471429,0.000471429,0,0.000471429,0.000471429,0,0,0.000471429,0,0,0,0,28,0
PC-PJ-BV-BO-BC-BU-BL-BA-CA-FP-CH-BH-CG-CC,16,0.136739506,0.017487113,0.027930805,0,0.252713067,0,0.511255171,0,0.079420637,0,0.034974225,0.230611299,0,0.008257803,0,0.000485753,0.05586161,0,0.001700136,0.028052243,0,0,0.01275102,0,0,0.92661464,52.14866164,39.40872032,19.5083776
PC-PJ-BV-BO-BC-BU-BL-BA-CA-FP-CH-BH-CG-CC,32,0.239417324,0.026343074,0.069710583,0,0.313787226,0,0.707678901,0,0.099100135,0,0.0195333,0.15913367,0,0.015053185,0,0.000537614,0.067201719,0,0.005196933,0.033869666,0,0,0.014694776,0,0,1.18714288,52.10517192,35.44178056,21.84234313
PC-PJ-BV-BO-BC-BU-BL-BA-CA-FP-CH-BH-CG-CC,48,0.114279902,0.012105052,0.012207638,0,0.28518683,0,0.497948516,0,0.05119001,0,0.008924912,0.031288483,0,0.001231022,0,0.001231022,0.171625024,0,0.002872385,0.044111632,0,0,0.012617978,0,0,1.20981376,51.02649448,35.52887281,26.93149629
PC-PJ-BC-BU-BL-BP-CA-EL-FP-AC-CG-DL,0,0.00055,0.00055,0,0,0,0,0.00055,0,0.00055,0,0.00055,0,0.00055,0.00055,0.00055,0.00055,0,0.00055,0,0.00055,0,0,0,0.00055,0,0,0,28,0
PC-PJ-BC-BU-BL-BP-CA-EL-FP-AC-CG-DL,16,0.313967956,0.030688597,0,0,0,0,0.682427845,0,0.132000312,0,0.029114823,0,0.251016988,0.072393614,0.00668854,0.000393444,0,0.129442929,0,0.069246066,0,0,0,0.588394836,0,30.82193088,37.27491736,20.19225963,10.20525416
PC-PJ-BC-BU-BL-BP-CA-EL-FP-AC-CG-DL,32,0.081992897,0.029838394,0,0,0,0,0.439552136,0,0.100547864,0,0.007271541,0,0.154206825,0.201095729,0.007773027,0.001002971,0,0.396925859,0,0.027581708,0,0,0,0.352544383,0,36.6179732,38.15057448,15.55068605,10.75713692
PC-PJ-BC-BU-BL-BP-CA-EL-FP-AC-CG-DL,48,0.068014429,0.014318827,0,0,0,0,0.3010208,0,0.053370174,0,0.004339039,0,0.062048251,0.11422519,0.023539284,0.000867808,0,0.568522527,0,0.018983294,0,0,0,0.183866759,0,46.71522808,30.13028684,2.86204456,12.07901202
PJ-BF-BO-BU-BA-CA-EL-CH-BH-CG-RI-CC-DL,0,0,0.000507692,0,0.000507692,0.000507692,0,0,0,0.000507692,0,0,0.000507692,0,0.000507692,0.000507692,0,0.000507692,0,0.000507692,0.000507692,0,0.000507692,0.000507692,0.000507692,0,0,0,28,0
PJ-BF-BO-BU-BA-CA-EL-CH-BH-CG-RI-CC-DL,16,0,0.008318328,0,0.294468823,0.275544626,0,0,0,0.089837946,0,0,0.123111259,0,0.007174558,0.001039791,0,0.14276331,0,0.000831833,0.023499278,0,0.002079582,0.012061576,0.264106925,0,0.77578496,51.67441172,41.59730497,11.4268171
PJ-BF-BO-BU-BA-CA-EL-CH-BH-CG-RI-CC-DL,32,0,0.015464853,0,0.362598249,0.312149797,0,0,0,0.093389694,0,0,0.128673581,0,0.008708364,0.000750721,0,0.118313631,0,0.001201154,0.033782446,0,0.003153028,0.012011536,0.348334549,0,1.36226112,56.40909396,49.73110897,14.89064032
PJ-BF-BO-BU-BA-CA-EL-CH-BH-CG-RI-CC-DL,48,0,0.015502302,0,0.353844704,0.358700846,0,0,0,0.065651313,0,0,0.051456435,0,0.006163566,0.003268558,0,0.078258607,0,0.001587585,0.04986885,0,0.002521459,0.01167342,0.126353097,0,1.49397064,52.6615472,46.31993092,19.4234018
PC-BF-BT-DP-BL-CA-CH-AC-CG-ER-DF,0,0.0006,0,0,0.0006,0,0.0006,0,0,0,0.0006,0.0006,0,0,0.0006,0,0,0.0006,0.0006,0,0.0006,0.0006,0,0,0,0.0006,0,0,28,0
PC-BF-BT-DP-BL-CA-CH-AC-CG-ER-DF,16,0.444591302,0,0,0.368801913,0,0.33374186,0,0,0,0.006266052,0.00701201,0,0,0.019842498,0,0,0.072059597,0.07757969,0,0.036850353,0.230501195,0,0,0,0.148744137,20.77778496,28.55026804,24.6828325,15.63046135
PC-BF-BT-DP-BL-CA-CH-AC-CG-ER-DF,32,0.54820563,0,0,0.214774122,0,0.190957586,0,0,0,0.002551772,0.002551772,0,0,0.013396802,0,0,0.192871414,0.311954096,0,0.026793603,0.166928402,0,0,0,0.17607225,21.11050728,47.81343236,26.0900355,28.98548277
PC-BF-BT-DP-BL-CA-CH-AC-CG-ER-DF,48,0.291411564,0,0,0.157924682,0,0.206800284,0,0,0,0.00245606,0.000736818,0,0,0.005771742,0,0,0.219326192,0.424652839,0,0.024437801,0.138276199,0,0,0,0.144293547,20.92626112,41.63440916,28.81644772,29.20006363
PC-PJ-BV-BF-BY-BA-BP-CA-EL-BH-CG-ER-DL,0,0.000507692,0.000507692,0.000507692,0.000507692,0,0,0,0.000507692,0,0,0,0.000507692,0.000507692,0.000507692,0.000507692,0,0,0,0.000507692,0.000507692,0.000507692,0,0,0.000507692,0,0,0,28,0
